Order ID,Order Status,Order Date,Order Total,Order Currency,Customer Name,Customer`s Billing Email,Cart Discount,Cart Discount Tax,Order Shipping,Order Subscription,Item ID,Product ID,Product Name,Item quantity 
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2763,47520,TMNT ONGOING #97 CVR A WACHTER,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2764,44517,TMNT ONGOING #98 10 COPY INCV DIALYNAS,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2765,44516,TMNT ONGOING #98 CVR B EASTMAN,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2766,44515,TMNT ONGOING #98 CVR A WACHTER,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2767,41434,TMNT ONGOING #100 50 COPY INCV LAIRD & EASTMAN,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2768,41433,TMNT ONGOING #100 25 COPY INCV WILLIAMS II,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2769,41432,TMNT ONGOING #100 10 COPY INCV SANTOLOUCO,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2770,41431,TMNT ONGOING #100 CVR B EASTMAN,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2771,41430,TMNT ONGOING #100 CVR A WACHTER,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2772,38293,TMNT ONGOING #99 10 COPY INCV SCHITI,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2773,38292,TMNT ONGOING #99 CVR B EASTMAN,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2774,38291,TMNT ONGOING #99 CVR A WACHTER,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2775,45657,WALT DISNEY DONALD DUCK HC VOL 14 XMAS DUCKBURG,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2776,48988,ATTACK ON TITAN GN VOL 28,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2777,50902,PRINCELESS TP VOL 01 NEW PTG,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2778,50901,PRINCELESS TP VOL 08 PRINCESSES,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2779,38649,PRINCELESS TP VOL 09 LOVE YOURSELF,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2780,51067,CROSSED BADLANDS #50 COSPLAY,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2781,48340,CROSSED BADLANDS #100 COSTUME CHANGE F,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2782,48339,CROSSED BADLANDS #100 COSTUME CHANGE E,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2783,48338,CROSSED BADLANDS #100 COSTUME CHANGE D,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2784,48337,CROSSED BADLANDS #100 COSTUME CHANGE C,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2785,48336,CROSSED BADLANDS #100 COSTUME CHANGE B,1
59664,wc-pending,2020-01-06 16:35:56,418.59,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2786,48335,CROSSED BADLANDS #100 COSTUME CHANGE A,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2677,47040,WALKING DEAD TP VOL 32,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2678,44153,WALKING DEAD TP VOL 08 MADE TO SUFFER,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2679,44152,WALKING DEAD TP VOL 07 THE CALM BEFORE,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2680,37477,WALKING DEAD #193,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2681,47100,WALKING DEAD #194,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2682,44040,WALKING DEAD #195,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2683,51733,CASE CLOSED GN VOL 71,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2684,39627,CASE CLOSED GN VOL 72,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2685,44112,AGE OF BRONZE TP VOL 01,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2686,43969,AGE OF BRONZE TP VOL 02,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2687,51054,BETTY & VERONICA JUMBO COMICS DIGEST #275,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2688,48273,BETTY & VERONICA JUMBO COMICS DIGEST #276,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2689,42301,BETTY & VERONICA JUMBO COMICS DIGEST #278,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2690,38819,BETTY & VERONICA JUMBO COMICS DIGEST #277,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2691,48894,ONE PIECE GN VOL 91,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2692,42983,ONE PIECE GN VOL 92,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2693,43982,WALKING DEAD COMPENDIUM TP VOL 04,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2694,50214,TMNT ONGOING #96 10 COPY INCV CAMPBELL,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2695,50213,TMNT ONGOING #96 CVR B EASTMAN,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2696,50212,TMNT ONGOING #96 CVR A WACHTER,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2697,47522,TMNT ONGOING #97 10 COPY INCV SMITH,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2698,47521,TMNT ONGOING #97 CVR B EASTMAN,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2699,47520,TMNT ONGOING #97 CVR A WACHTER,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2700,44517,TMNT ONGOING #98 10 COPY INCV DIALYNAS,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2701,44516,TMNT ONGOING #98 CVR B EASTMAN,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2702,44515,TMNT ONGOING #98 CVR A WACHTER,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2703,41434,TMNT ONGOING #100 50 COPY INCV LAIRD & EASTMAN,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2704,41433,TMNT ONGOING #100 25 COPY INCV WILLIAMS II,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2705,41432,TMNT ONGOING #100 10 COPY INCV SANTOLOUCO,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2706,41431,TMNT ONGOING #100 CVR B EASTMAN,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2707,41430,TMNT ONGOING #100 CVR A WACHTER,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2708,38293,TMNT ONGOING #99 10 COPY INCV SCHITI,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2709,38292,TMNT ONGOING #99 CVR B EASTMAN,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2710,38291,TMNT ONGOING #99 CVR A WACHTER,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2711,45657,WALT DISNEY DONALD DUCK HC VOL 14 XMAS DUCKBURG,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2712,48988,ATTACK ON TITAN GN VOL 28,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2713,50902,PRINCELESS TP VOL 01 NEW PTG,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2714,50901,PRINCELESS TP VOL 08 PRINCESSES,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2715,38649,PRINCELESS TP VOL 09 LOVE YOURSELF,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2716,51067,CROSSED BADLANDS #50 COSPLAY,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2717,48340,CROSSED BADLANDS #100 COSTUME CHANGE F,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2718,48339,CROSSED BADLANDS #100 COSTUME CHANGE E,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2719,48338,CROSSED BADLANDS #100 COSTUME CHANGE D,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2720,48337,CROSSED BADLANDS #100 COSTUME CHANGE C,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2721,48336,CROSSED BADLANDS #100 COSTUME CHANGE B,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2722,48335,CROSSED BADLANDS #100 COSTUME CHANGE A,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2723,48334,CROSSED BADLANDS #100 CENTURY FAIRY TALE C,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2724,48333,CROSSED BADLANDS #100 CENTURY FAIRY TALE B,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2725,48332,CROSSED BADLANDS #100 CENTURY FAIRY TALE A,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2726,42345,CROSSED BADLANDS #50 PHOENIX VIP VAR,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2727,42344,CROSSED BADLANDS #50 BOX SET VIP,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2728,42343,CROSSED BADLANDS #25 VIP PLATINUM LEATHER,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2729,42342,CROSSED BADLANDS #1 PHOENIX VIP VAR,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2730,42341,CROSSED BADLANDS #1 C2E2 VIP VAR,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2731,38872,CROSSED BADLANDS #75 FEMME FATALE VIP,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2732,38871,CROSSED BADLANDS #75 RITUAL VIP,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2733,38870,CROSSED BADLANDS #25 COLLECTOR SET VIP,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2734,38869,CROSSED BADLANDS #25 PHOENIX VIP,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2735,38868,CROSSED BADLANDS #14 NEW YORK VIP,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2736,38867,CROSSED BADLANDS #11 FAN EXPO VIP,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2737,38866,CROSSED BADLANDS #5 CHICAGO VIP,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2738,38865,CROSSED BADLANDS #1 CALGARY VIP,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2739,38864,CROSSED BADLANDS #1 EMERALD CITY VIP,1
59663,wc-pending,2020-01-06 16:35:44,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2740,38863,CROSSED BADLANDS #1 PHEONIX,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2613,47040,WALKING DEAD TP VOL 32,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2614,44153,WALKING DEAD TP VOL 08 MADE TO SUFFER,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2615,44152,WALKING DEAD TP VOL 07 THE CALM BEFORE,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2616,37477,WALKING DEAD #193,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2617,47100,WALKING DEAD #194,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2618,44040,WALKING DEAD #195,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2619,51733,CASE CLOSED GN VOL 71,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2620,39627,CASE CLOSED GN VOL 72,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2621,44112,AGE OF BRONZE TP VOL 01,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2622,43969,AGE OF BRONZE TP VOL 02,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2623,51054,BETTY & VERONICA JUMBO COMICS DIGEST #275,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2624,48273,BETTY & VERONICA JUMBO COMICS DIGEST #276,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2625,42301,BETTY & VERONICA JUMBO COMICS DIGEST #278,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2626,38819,BETTY & VERONICA JUMBO COMICS DIGEST #277,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2627,48894,ONE PIECE GN VOL 91,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2628,42983,ONE PIECE GN VOL 92,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2629,43982,WALKING DEAD COMPENDIUM TP VOL 04,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2630,50214,TMNT ONGOING #96 10 COPY INCV CAMPBELL,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2631,50213,TMNT ONGOING #96 CVR B EASTMAN,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2632,50212,TMNT ONGOING #96 CVR A WACHTER,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2633,47522,TMNT ONGOING #97 10 COPY INCV SMITH,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2634,47521,TMNT ONGOING #97 CVR B EASTMAN,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2635,47520,TMNT ONGOING #97 CVR A WACHTER,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2636,44517,TMNT ONGOING #98 10 COPY INCV DIALYNAS,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2637,44516,TMNT ONGOING #98 CVR B EASTMAN,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2638,44515,TMNT ONGOING #98 CVR A WACHTER,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2639,41434,TMNT ONGOING #100 50 COPY INCV LAIRD & EASTMAN,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2640,41433,TMNT ONGOING #100 25 COPY INCV WILLIAMS II,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2641,41432,TMNT ONGOING #100 10 COPY INCV SANTOLOUCO,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2642,41431,TMNT ONGOING #100 CVR B EASTMAN,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2643,41430,TMNT ONGOING #100 CVR A WACHTER,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2644,38293,TMNT ONGOING #99 10 COPY INCV SCHITI,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2645,38292,TMNT ONGOING #99 CVR B EASTMAN,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2646,38291,TMNT ONGOING #99 CVR A WACHTER,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2647,45657,WALT DISNEY DONALD DUCK HC VOL 14 XMAS DUCKBURG,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2648,48988,ATTACK ON TITAN GN VOL 28,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2649,50902,PRINCELESS TP VOL 01 NEW PTG,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2650,50901,PRINCELESS TP VOL 08 PRINCESSES,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2651,38649,PRINCELESS TP VOL 09 LOVE YOURSELF,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2652,51067,CROSSED BADLANDS #50 COSPLAY,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2653,48340,CROSSED BADLANDS #100 COSTUME CHANGE F,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2654,48339,CROSSED BADLANDS #100 COSTUME CHANGE E,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2655,48338,CROSSED BADLANDS #100 COSTUME CHANGE D,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2656,48337,CROSSED BADLANDS #100 COSTUME CHANGE C,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2657,48336,CROSSED BADLANDS #100 COSTUME CHANGE B,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2658,48335,CROSSED BADLANDS #100 COSTUME CHANGE A,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2659,48334,CROSSED BADLANDS #100 CENTURY FAIRY TALE C,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2660,48333,CROSSED BADLANDS #100 CENTURY FAIRY TALE B,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2661,48332,CROSSED BADLANDS #100 CENTURY FAIRY TALE A,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2662,42345,CROSSED BADLANDS #50 PHOENIX VIP VAR,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2663,42344,CROSSED BADLANDS #50 BOX SET VIP,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2664,42343,CROSSED BADLANDS #25 VIP PLATINUM LEATHER,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2665,42342,CROSSED BADLANDS #1 PHOENIX VIP VAR,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2666,42341,CROSSED BADLANDS #1 C2E2 VIP VAR,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2667,38872,CROSSED BADLANDS #75 FEMME FATALE VIP,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2668,38871,CROSSED BADLANDS #75 RITUAL VIP,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2669,38870,CROSSED BADLANDS #25 COLLECTOR SET VIP,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2670,38869,CROSSED BADLANDS #25 PHOENIX VIP,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2671,38868,CROSSED BADLANDS #14 NEW YORK VIP,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2672,38867,CROSSED BADLANDS #11 FAN EXPO VIP,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2673,38866,CROSSED BADLANDS #5 CHICAGO VIP,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2674,38865,CROSSED BADLANDS #1 CALGARY VIP,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2675,38864,CROSSED BADLANDS #1 EMERALD CITY VIP,1
59662,wc-pending,2020-01-06 16:35:33,780.40,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,2676,38863,CROSSED BADLANDS #1 PHEONIX,1
